,1-ZCRm,2-Energym,3-EnergyEntropym,4-SpectralCentroidm,5-SpectralSpreadm,6-SpectralEntropym,7-SpectralFluxm,8-SpectralRolloffm,9-MFCCs1m,10-MFCCs2m,11-MFCCs3m,12-MFCCs4m,13-MFCCs5m,14-MFCCs6m,15-MFCCs7m,16-MFCCs8m,17-MFCCs9m,18-MFCCs10m,19-MFCCs11m,20-MFCCs12m,21-MFCCs13m,22-ChromaVector1m,23-ChromaVector2m,24-ChromaVector3m,25-ChromaVector4m,26-ChromaVector5m,27-ChromaVector6m,28-ChromaVector7m,29-ChromaVector8m,30-ChromaVector9m,31-ChromaVector10m,32-ChromaVector11m,33-ChromaVector12m,34-ChromaDeviationm,35-ZCRstd,36-Energystd,37-EnergyEntropystd,38-SpectralCentroidstd,39-SpectralSpreadstd,40-SpectralEntropystd,41-SpectralFluxstd,42-SpectralRolloffstd,43-MFCCs1std,44-MFCCs2std,45-MFCCs3std,46-MFCCs4std,47-MFCCs5std,48-MFCCs6std,49-MFCCs7std,50-MFCCs8std,51-MFCCs9std,52-MFCCs10std,53-MFCCs11std,54-MFCCs12std,55-MFCCs13std,56-ChromaVector1std,57-ChromaVector2std,58-ChromaVector3std,59-ChromaVector4std,60-ChromaVector5std,61-ChromaVector6std,62-ChromaVector7std,63-ChromaVector8std,64-ChromaVector9std,65-ChromaVector10std,66-ChromaVector11std,67-ChromaVector12std,68-ChromaDeviationstd,69-BPM,70-BPMconf,71-BPMessentia,class
10,0.148838734199,0.162450633021,3.2358647338,0.27202382334,0.254924762593,1.39547135034,0.00390851321801,0.266763659375,-20.6472485991,0.933835331158,-0.212135351235,0.430749164625,0.284651034316,0.192827152974,0.124327038952,0.135425211987,-0.0463326564862,0.0577149588452,0.101898792022,0.0372078823325,0.00454253288434,0.0100700211043,0.00596950216677,0.0376835866072,0.00849306829708,0.0121060977545,0.00666539110215,0.089519408946,0.0035155492385,0.00608077891655,0.00647257148102,0.0301722872183,0.0043456596251,0.0319998966319,0.0463274667228,0.0491652889942,0.0585309543451,0.0395880322027,0.0201922002747,0.405706418807,0.00232729220337,0.124306737098,0.605286676506,0.374451551919,0.311539365912,0.283831880469,0.224674506462,0.224227893463,0.223305188679,0.228481552746,0.236638699535,0.240364341365,0.21696997068,0.189081363763,0.166328965155,0.00952242750413,0.00669560852269,0.0236153846685,0.00771575321812,0.0103112883205,0.00621466751404,0.0628016464932,0.00417591320534,0.00583443021955,0.00632616346756,0.0248313787002,0.0048059392686,0.0160885525962,133.333333333,0.16522875817,128.0,BigRoom
11,0.119846749928,0.108774710022,3.23334525591,0.238884669519,0.243159550719,1.12336449758,0.00483952433851,0.187510586812,-21.6831952266,1.40216155667,-0.109011429228,0.276200298671,-0.0850216500975,0.0376789396403,-0.21217462126,0.0476164839554,0.153470469648,0.206370089432,-0.0714602222558,-0.0233515916525,-0.110310708957,0.0116830046256,0.00598044750357,0.0336948200301,0.0108018380043,0.012757353018,0.00732510654126,0.0488454048231,0.00117945050664,0.00712862672219,0.0328555058791,0.030856696465,0.0077141215936,0.027430634343,0.0312299795236,0.0276665667026,0.0649781433197,0.0312267155943,0.0188473882684,0.290519563147,0.00271695242946,0.0708228658884,0.559128762414,0.308619197854,0.309410604364,0.267448453043,0.249421975169,0.228407541905,0.245636359358,0.255303578211,0.226828797719,0.262189247284,0.224932066882,0.19424637674,0.181276392842,0.00969980995069,0.00752804277556,0.0239326620807,0.0096880218057,0.0107960919181,0.006384810608,0.0370917346577,0.00159820643335,0.00714473019128,0.0242690327191,0.0224924613191,0.0083505859078,0.0116000257575,133.333333333,0.136281820519,129.0,BigRoom
12,0.0786813648231,0.16870934133,3.14342282657,0.21916395769,0.25344177242,0.600306923508,0.0143185242935,0.109029674913,-22.1588800026,2.02503878642,0.123229475989,0.328492114134,0.0541749328383,0.111090310871,0.0439713446847,0.052086068994,-0.0376346630317,0.0157876131958,-0.000458554683246,0.0416356843065,-0.0188764577476,0.0110581909248,0.0027446539356,0.131519032662,0.0073684475575,0.0147888838256,0.00610160643498,0.1108219497,0.00230674093996,0.00548727215098,0.00970648919733,0.0267226284066,0.00302157800289,0.0583322470373,0.0444687569851,0.0700882029853,0.119992599527,0.0592151207755,0.0310828132414,0.354341211647,0.0150841294896,0.101865483749,1.07174475677,0.469134321048,0.411457323801,0.303595980006,0.260258545435,0.236022613466,0.233969352405,0.22521389657,0.240302464296,0.226601420209,0.225192074514,0.2159564896,0.200270853092,0.0131805656632,0.00434964881523,0.120246702635,0.00857943916575,0.0149959359491,0.00806795997673,0.0827413058102,0.00389543293101,0.00777484552071,0.0103598123265,0.0269463920614,0.00406359566768,0.0268956500211,120.0,0.143337645537,125.0,BigRoom
13,0.138335144235,0.142141173388,3.18525703758,0.273716763803,0.244809415655,1.33184049053,0.00685426739653,0.256531903716,-21.8660464842,0.519861458917,0.00802747606066,0.176180082851,-0.0559095840844,0.212883808944,0.0382658645669,-0.0559563656659,0.0828726131617,0.15497346314,0.0537685344254,0.0700197289765,0.00886371243312,0.00542515551211,0.00373520773313,0.171260018295,0.00418925213172,0.00712528893391,0.0037150252775,0.0370687110253,0.00357985861412,0.00362781234338,0.00651743987774,0.016147231184,0.00284466037475,0.0546836203926,0.0429483548659,0.0342912541269,0.0731503180371,0.0463975708143,0.0231035410611,0.365113392695,0.00525880746465,0.109011643764,0.59783782364,0.547939823284,0.410904500543,0.33458618473,0.302279215672,0.295945288605,0.281775542811,0.274388623688,0.258258661971,0.251182457619,0.247674188349,0.221095691673,0.217246541668,0.00716598431715,0.00433433182613,0.085023971671,0.00647322311288,0.00714289590529,0.003339022543,0.0417946413326,0.00405510106145,0.00385669057092,0.00779225232171,0.0199477153451,0.00303586779052,0.0209047940798,133.333333333,0.104413347686,129.0,BigRoom
14,0.101304207661,0.12692884901,3.16579837401,0.230918233115,0.232515677426,0.985194324059,0.00608043164241,0.179824959404,-21.7705193674,1.38516754947,0.388010799491,0.232945710944,0.0049977101586,0.0762043283143,0.0391999941284,0.11107555989,0.0969818968507,0.161150697595,0.0831408281805,-0.00973216494115,0.00290476133369,0.0133867244092,0.00348124197746,0.0993341285785,0.0052862963761,0.00828845756971,0.00944172158746,0.113577769517,0.0014842792647,0.0025769693256,0.0083018711744,0.0319993541534,0.00594656469892,0.0461096759442,0.0373151802461,0.0590425472897,0.127155340249,0.0310405537645,0.0134383526584,0.381370668843,0.00463229261317,0.093591519032,0.767944382246,0.390897670446,0.274456634514,0.24471118451,0.208388717852,0.217001784399,0.194285749042,0.194189048208,0.208998250798,0.187140997044,0.177322525143,0.170893177214,0.156545488327,0.0119881895531,0.00338260827388,0.0617152550915,0.005173292905,0.00894588030778,0.00738408553691,0.0641779800173,0.00165691654323,0.00242914128342,0.0087394038329,0.0266855367039,0.00579075367563,0.0177695469529,133.333333333,0.123031496063,131.0,BigRoom
15,0.132862180406,0.0887312772342,3.16611560443,0.261754677318,0.245840441453,1.16621376864,0.00557397609636,0.230242223071,-22.4233639137,1.36400234861,0.223796306623,0.202182114417,-0.0306719736863,-0.030398590411,0.0127216147987,0.0551371732643,0.041465039671,-0.0309472465962,-0.0668841941423,-0.0467053219393,-0.0294150027871,0.0143601578599,0.0027505391958,0.0900523955223,0.00906986173995,0.0201516769273,0.00678166462105,0.0460813663584,0.0014699587694,0.0039455848632,0.0106232716935,0.0293947521961,0.0056879423744,0.0381468867985,0.0486127372058,0.0453115043056,0.136662283328,0.0411546838662,0.0164212400811,0.419267380276,0.00428441175255,0.115323151896,0.891809731066,0.483151148234,0.35133054065,0.323847926362,0.276039953659,0.237921172455,0.242184369745,0.227354388855,0.22794000892,0.223809008941,0.216727144648,0.203851563703,0.191576642551,0.0146001095611,0.00277928061988,0.0665644159808,0.0091573596961,0.018896231673,0.00716952193478,0.0489808004042,0.0017359613743,0.00412721046198,0.0097009995717,0.0246973038092,0.0066338601722,0.019735436196,133.333333333,0.153101282387,131.0,BigRoom
16,0.1533035231,0.117200727584,3.15828560143,0.286179164813,0.269146963774,1.21759223963,0.0045549151607,0.287808888146,-21.8807686604,1.57799326886,0.0924581939814,0.278403794672,0.103371407124,-0.0445616042234,0.0505615370814,0.140329920275,0.164275193296,0.0568133564452,-0.0459153899693,-0.0245132107882,-0.0254180260926,0.0174972976577,0.00622108061105,0.0840754400251,0.00800326404553,0.0102643611144,0.00875813097029,0.06804611961,0.0015087985964,0.00479785917356,0.0104495820988,0.0275868010721,0.0056012727079,0.0342882156208,0.0564312226898,0.0682845085129,0.169013719006,0.0393239916244,0.0108888886094,0.483642721476,0.00400875083821,0.153206105385,0.916760710575,0.416968302832,0.295051304356,0.263512527714,0.239677802757,0.221614834521,0.227143761899,0.219517256499,0.216483181,0.226165742358,0.228550360844,0.207659137247,0.191059341368,0.0167868635952,0.00759558183417,0.0514681666046,0.00879996216708,0.00976837771392,0.0081984797412,0.0550551992798,0.00165844640503,0.00476689473743,0.00937186814754,0.0214503936106,0.00740905186662,0.0171319484833,133.333333333,0.190949227373,129.0,BigRoom
17,0.118001599962,0.123379143607,3.16745457152,0.251672033433,0.249415467153,1.06409616164,0.00890496457604,0.194450361384,-22.1824380457,1.17413201164,-0.24093890246,0.31236436323,0.107288390174,0.032296039899,0.0024690863633,0.144065613352,0.111986203167,-0.0219480461464,0.0512612100325,0.0292724498383,-0.0140005016261,0.0102909185673,0.0049002550444,0.112425554246,0.00801860969419,0.008785261688,0.00577316975603,0.0437513635889,0.004308677624,0.00618867361354,0.0149876650779,0.0272733153637,0.00465143654872,0.0420947866032,0.0464578352748,0.057557292101,0.0966859382798,0.0420072758136,0.0200745322249,0.440857052121,0.00708321881476,0.117477865366,1.01942203511,0.503573380292,0.359806422389,0.342757323516,0.307852941382,0.244201198235,0.259399104583,0.276383289064,0.252040725814,0.271714920646,0.25063735748,0.224545337603,0.186532474687,0.012470646804,0.00596648165623,0.0758153650513,0.00836554310917,0.00916889574032,0.00556397027724,0.0499009023136,0.0047826054694,0.0084409979081,0.0158216890299,0.0218215077952,0.0059587054057,0.020903343864,133.333333333,0.114825210513,129.0,BigRoom
18,0.110992493712,0.106581075721,3.17433193399,0.242357058523,0.251392097761,0.970029240804,0.00840145917644,0.196230219378,-22.076882043,1.63070102697,-0.0650176258975,0.287279482863,0.0606417037047,0.265548905404,0.127725950221,0.165390098255,0.0475622125084,0.0226914777802,-0.00853169507282,0.084902035612,0.0104770104448,0.00992755760062,0.00372105851085,0.0858834704653,0.00816826287031,0.0185034078139,0.00925338296555,0.0885829627169,0.00186786476779,0.0040275677133,0.00808761004285,0.0328397804371,0.00390650139691,0.0406277001004,0.0635604278038,0.0479204009381,0.113851035154,0.06086054808,0.0238335482988,0.552896814193,0.00819066638995,0.15952639066,0.956616481504,0.512195155457,0.405749842687,0.330258758655,0.275666437115,0.265827086103,0.264394424501,0.241151819713,0.226064769925,0.219403517531,0.202629806686,0.205088455872,0.195479935982,0.0116232946094,0.00450762103932,0.0748701369821,0.00923477934437,0.018478932174,0.00820275935753,0.0762755310997,0.00263819089709,0.00466568314934,0.00859271001759,0.0326940165259,0.00477332943012,0.0225736243964,120.0,0.217058096415,125.0,BigRoom
19,0.124299777916,0.135644783396,3.16963557051,0.291225696057,0.27495531874,1.04989057392,0.00650079189955,0.231686089088,-22.0488622295,1.32981549812,0.138261488246,0.197005750339,0.271147965131,0.187159523922,0.142641488504,0.113647782753,0.0757533327675,0.064997388854,0.0530005855573,0.0538597769712,0.0462666177661,0.0054685111136,0.0024542995065,0.188079228984,0.00541611236184,0.0119471308113,0.00493729212311,0.0603331011504,0.00136955177252,0.00298555370848,0.00582488174869,0.022096042444,0.002467461803,0.0598921816328,0.0466904542869,0.0492542233559,0.0993259627526,0.041597912544,0.0169441119377,0.401411406605,0.00656122357547,0.134889540002,0.800155152169,0.414871130859,0.40833286673,0.287249345398,0.257851114596,0.229900005795,0.251221298467,0.225047990494,0.224025027255,0.211085875962,0.21178962627,0.208338018537,0.208460480398,0.00543936581756,0.00283630260822,0.0792895365516,0.00559992378217,0.0103256913201,0.00431085336947,0.0623124387171,0.00168663670724,0.00307842441688,0.00615199734695,0.0216722220069,0.00307297404998,0.0165428327514,133.333333333,0.202596080428,131.0,BigRoom
20,0.142831912472,0.113730359791,3.20825248772,0.270393023737,0.25968739775,1.23039615969,0.00440762128489,0.255869949374,-21.3223660654,1.4754968705,-0.307359520931,0.280809996318,-0.030163004911,-0.00909579709951,0.142322965411,-0.129735653331,0.0124301104371,-0.00346233282758,0.0672219870274,0.119285940775,0.0681076271527,0.0119903991658,0.00320926280062,0.0584119730996,0.0080641289808,0.0133408089111,0.00738380784458,0.0620297302325,0.00373993647468,0.00690007453978,0.00783581648621,0.0322129782908,0.00682218796331,0.0306298554115,0.053187921476,0.0459933058968,0.0728066324909,0.0487524324851,0.0182408283399,0.405379217729,0.00311334316957,0.15848811124,0.659616515374,0.307239633237,0.259468648497,0.238159327041,0.215015662627,0.207857276634,0.192099977258,0.192385510922,0.193835606823,0.189307969868,0.199338691165,0.181579911368,0.16395339488,0.00887580119519,0.00258270342741,0.0409992471354,0.00602759972279,0.0113660844376,0.00594382957371,0.0450484486945,0.00352696041486,0.00557531718527,0.00589614695334,0.0198963030525,0.00543258757781,0.0131228749617,133.333333333,0.153024911032,127.0,BigRoom
21,0.129190307893,0.0893760267264,3.19763982277,0.243737737125,0.242859203327,1.18655383031,0.00769915343375,0.231484382463,-22.2262479652,1.35680414236,0.210889408268,0.27644757547,0.0835232167118,0.0559577393865,0.0474390688384,0.134428868598,0.0281194939992,0.0309253480355,0.0814536912322,0.11372576616,0.112894124831,0.0119063042992,0.00222408889548,0.0697127282289,0.00523425758704,0.0132427529513,0.0100447858896,0.0935601177589,0.000881904062424,0.00440341025994,0.007934135198,0.0305023534398,0.00591781154802,0.0377147356377,0.0500901108017,0.0438577457017,0.0817247304519,0.0394887216885,0.017658239228,0.468612237593,0.00738255104221,0.114360505907,0.657348860002,0.470431067336,0.364804622244,0.306218567082,0.27435780525,0.255915390899,0.251855980267,0.225068705382,0.233226250969,0.227173587031,0.209502281016,0.194651422162,0.18122447642,0.00994691592994,0.00252298378002,0.048579503925,0.00446319989356,0.0120839086069,0.00893385870156,0.0796643635258,0.00107274019741,0.00454217638475,0.00950524472492,0.0357245787033,0.0053842202653,0.0198193788812,133.333333333,0.208593962469,129.0,BigRoom
22,0.177948407202,0.159894983181,3.22465624681,0.309907934494,0.26394108434,1.62683372622,0.00471538452311,0.36245530455,-21.0094312724,1.03080329786,0.349558046716,0.13048831722,0.157109227893,0.178637914198,0.0782230825121,0.082794846739,0.0523542841581,0.0138187167701,-0.0247996442101,0.0276385619945,-0.0141530488056,0.019075853162,0.00322933222848,0.0842740267106,0.00470451446244,0.0118076910785,0.00692848226596,0.0724334025796,0.00149751828025,0.00356344452202,0.00506972743768,0.0207777896021,0.00436138549261,0.0368499392679,0.0435412651724,0.0581248245041,0.070967068575,0.0263341294967,0.00982993694651,0.391963804355,0.00422943026813,0.111719010725,0.682472339171,0.329234492942,0.267304975127,0.249775261747,0.21003026629,0.212532074475,0.216844400131,0.206810882116,0.206724965776,0.199308425982,0.206636600235,0.179535901196,0.164798466656,0.0147864227288,0.00292062993216,0.0526887268446,0.004277451554,0.0118160813224,0.00532571841315,0.0537871675935,0.00145329869342,0.00304428977161,0.00450356720974,0.0214369357454,0.00368667979719,0.0157408483825,133.333333333,0.210248283148,131.0,BigRoom
